title,pdf,arxiv,keywords,conference_day
Fast Markov Random Field Optimisation for Topologically Noisy 3D Shape Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Roetzer_Fast_Markov_Random_Field_Optimisation_for_Topologically_Noisy_3D_Shape_CVPR_2026_paper.pdf,,non-rigid 3D shape matching; topological noise; Markov Random Fields; MRF optimisation; alpha expansion algorithm; multi-labelling problem; pairwise term; triangle-to-surface matching; label space structure; topological artefacts,2026-06-06
MorphSeek: Fine-grained Latent Representation-Level Policy Optimization for Deformable Image Registration,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_MorphSeek_Fine-grained_Latent_Representation-Level_Policy_Optimization_for_Deformable_Image_Registration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.17392,deformable image registration; medical image analysis; dense displacement fields; representation-level policy optimization; latent feature space; stochastic Gaussian policy head; coarse-to-fine refinement; Group Relative Policy Optimization; 3D registration benchmarks; visual alignment,2026-06-06
DVAR: Dynamic Visual Autoregressive Modeling for Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_DVAR_Dynamic_Visual_Autoregressive_Modeling_for_Image_Super-Resolution_CVPR_2026_paper.pdf,,Dynamic Visual Autoregressive modeling; image super-resolution; next-scale prediction; size-flexible VAR models; canonical scaling dynamic; dynamic sampling scheduler; teacher-forcing problem; visual token codebook; training-inference gap; Real-ISR,2026-06-06
3DrawAgent: Teaching LLM to Draw in 3D with Early Contrastive Experience,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiao_3DrawAgent_Teaching_LLM_to_Draw_in_3D_with_Early_Contrastive_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08042,3DrawAgent; 3D sketch generation; language-driven 3D drawing; large language models; 3D Bezier curves; geometric feedback; relative experience optimization; Group Reward Policy Optimization; CLIP-based perceptual rewards; training-free 3D sketch intelligence,2026-06-06
GaussianGrow: Geometry-aware Gaussian Growing from 3D Point Clouds with Text Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_GaussianGrow_Geometry-aware_Gaussian_Growing_from_3D_Point_Clouds_with_Text_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.05721,3D Gaussian Splatting; GaussianGrow; 3D Gaussian generation; 3D point clouds; text-guided Gaussian growing; geometric priors; multi-view diffusion model; novel view synthesis; camera pose detection; 2D diffusion inpainting,2026-06-06
REVIVE 3D: Refinement via Encoded Voluminous Inflated prior for Volume Enhancement,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_REVIVE_3D_Refinement_via_Encoded_Voluminous_Inflated_prior_for_Volume_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.27504,voluminous 3D asset generation; flat image to 3D; REVIVE 3D; Inflated Prior; foreground silhouette inflation; part-aware details; 3D Latent Refinement; image-conditioned 3D editing; Compactness; Normal Anisotropy,2026-06-06
GazeShift: Unsupervised Gaze Estimation and Dataset for VR,https://openaccess.thecvf.com/content/CVPR2026/papers/Shapira_GazeShift_Unsupervised_Gaze_Estimation_and_Dataset_for_VR_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07832,VR gaze estimation; VRGaze dataset; off-axis gaze estimation; near-eye infrared images; unsupervised gaze representation learning; attention-guided framework; gaze-appearance disentanglement; few-shot calibration; real-time gaze tracking; person-agnostic gaze estimation,2026-06-06
Layered 4D-Rotor Gaussian Splatting: A Compressed Representation for Long Dynamic Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Layered_4D-Rotor_Gaussian_Splatting_A_Compressed_Representation_for_Long_Dynamic_CVPR_2026_paper.pdf,,Layered 4D-Rotor Gaussian Splatting; long dynamic scenes; 4D Gaussians; Gaussian Splatting; compressed representation; layered 4D representation; temporal buckets; Factorized Covariance Quantization; Residual Codebook Quantization; real-time rendering,2026-06-06
First Logit Boosting: Visual Grounding Method to Mitigate Object Hallucination in Large Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Ha_First_Logit_Boosting_Visual_Grounding_Method_to_Mitigate_Object_Hallucination_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00455,First Logit Boosting; object hallucination; Large Vision-Language Models; visual grounding; training-free decoding; Contrastive Decoding; long-term decay; logit boosting; language priors; multimodal generation,2026-06-06
Gravitation-Driven Semantic Alignment for Text Video Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Gravitation-Driven_Semantic_Alignment_for_Text_Video_Retrieval_CVPR_2026_paper.pdf,,text-video retrieval; many-to-many semantic ambiguity; probabilistic embeddings; hard negatives; cross-modal semantic distributions; GraviAlign; Semantic Attraction; uncertainty-derived semantic mass; Geometric Overlap; gravitational alignment,2026-06-06
OmniGround: A Comprehensive Spatio-Temporal Grounding Benchmark for Real-World Complex Scenarios,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_OmniGround_A_Comprehensive_Spatio-Temporal_Grounding_Benchmark_for_Real-World_Complex_Scenarios_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.16937,Spatio-Temporal Video Grounding; OmniGround benchmark; Multimodal Large Language Models; category bias; linguistic robustness; Forward-Backward-Refinement annotation; multi-directional tracking; DeepSTG evaluation framework; small/occluded objects; PG-TAF framework,2026-06-06
Draft and Refine with Visual Experts,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Draft_and_Refine_with_Visual_Experts_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.11005,Large Vision-Language Models; multimodal reasoning; visual grounding; hallucinated responses; Draft and Refine; question-conditioned utilization metric; query-conditioned relevance map; relevance-guided probabilistic masking; external visual experts; VQA and captioning benchmarks,2026-06-06
Seeing is Improving: Visual Feedback for Iterative Text Layout Refinement,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Seeing_is_Improving_Visual_Feedback_for_Iterative_Text_Layout_Refinement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22187,visual feedback layout model; iterative text layout refinement; multimodal large language models; structured layout generation; code-only layout generation; adaptive reflective generation; reinforcement learning; visually grounded reward model; OCR accuracy; design-oriented MLLMs,2026-06-06
Prototype-Guided Concept Erasure in Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Prototype-Guided_Concept_Erasure_in_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.08271,concept erasure; diffusion models; text-to-image models; broad concept removal; intrinsic embedding geometry; latent embeddings; concept prototypes; negative conditioning; safe image generation; controllable image generation,2026-06-06
UETrack: A Unified and Efficient Framework for Single Object Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_UETrack_A_Unified_and_Efficient_Framework_for_Single_Object_Tracking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01412,single object tracking; efficient multi-modal tracking; RGB-D-T-event-language modalities; Token-Pooling-based Mixture-of-Experts; feature aggregation; expert specialization; Target-aware Adaptive Distillation; speed-accuracy trade-off; resource-constrained deployment; LaSOT benchmark,2026-06-06
"More Natural, More Real: Object-aware Gaussian Splatting for 3D Visual Decoding from Human Brain",https://openaccess.thecvf.com/content/CVPR2026/papers/Jing_More_Natural_More_Real_Object-aware_Gaussian_Splatting_for_3D_Visual_CVPR_2026_paper.pdf,,3D visual decoding; human brain; 3D Gaussian Splatting; BrainGS; Brain-3D datasets; fMRI/EEG; Fusion Time-Spatial Network; Multi-Attribute Controller; Multi-View Stabilizer; stereoscopic view synthesis,2026-06-06
HSI-GPT2: A Dual-Granularity Large Motion Reasoning Model with Diffusion Refinement for Human-Scene Interaction,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_HSI-GPT2_A_Dual-Granularity_Large_Motion_Reasoning_Model_with_Diffusion_Refinement_CVPR_2026_paper.pdf,,human-scene interaction; dual-granularity motion tokenizer; Scene-Motion-Language model; motion diffusion decoder; motion detokenizer; Chain-of-Thought motion reasoning; reinforcement learning; Group Relative Policy Optimization; Motion Chain-of-Thought data engine; 3D scene generalization,2026-06-06
Streamlined Knowledge Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Streamlined_Knowledge_Distillation_CVPR_2026_paper.pdf,,logit-based Knowledge Distillation; Streamlined Knowledge Distillation; multi-knowledge alignment; relational modeling; instance-wise knowledge; Kullback-Leibler divergence; Gramian matrix of normalized logits; Mahalanobis distance-based direction-wise loss; Tikhonov regularization; Cholesky decomposition,2026-06-06
Closed-Form Concept Erasure via Double Projections,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Closed-Form_Concept_Erasure_via_Double_Projections_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.10032,concept erasure; diffusion-based architectures; linear transformation framework; closed-form projections; proxy projection; left null space; model representations; Stable Diffusion variants; flow-matching model; controlled model editing,2026-06-06
Prototype-based Causal Intervention for Multi-Label Image Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Prototype-based_Causal_Intervention_for_Multi-Label_Image_Classification_CVPR_2026_paper.pdf,,multi-label image classification; spurious correlations; prototype-based causal intervention; backdoor adjustment; image-level supervision; learnable contextual prototypes; class-wise co-occurring bias; stable memory; sample-specific bias vectors; adaptive feature adjustment,2026-06-06
Real2Sim2Real: RetinalDepth-64K for Depth Estimation in Posterior Segment Ophthalmic Surgery,https://openaccess.thecvf.com/content/CVPR2026/papers/Dong_Real2Sim2Real_RetinalDepth-64K_for_Depth_Estimation_in_Posterior_Segment_Ophthalmic_Surgery_CVPR_2026_paper.pdf,,RetinalDepth; depth estimation; posterior segment ophthalmic surgery; synthetic stereo dataset; Real2Sim2Real pipeline; temporal stereo image pairs; pixel-perfect depth maps; instrument segmentation masks; temporal depth variance; sim-to-real gap,2026-06-06
Learning 3D Shape Fidelity Metric from Real-world Distortions,https://openaccess.thecvf.com/content/CVPR2026/papers/Feng_Learning_3D_Shape_Fidelity_Metric_from_Real-world_Distortions_CVPR_2026_paper.pdf,,3D shape fidelity metric; human-aligned fidelity metric; real-world 3D distortions; local shape connectivity; local attention mechanism; Real Shape Fidelity dataset; Local-Connection-based Shape Evaluation; PointNet backbone; Low-Rank Adaptation pretraining; perceptual fidelity,2026-06-06
WHU-MARS: A Multispectral Aerial-Ground Benchmark Towards Any-Scenario Person Re-Identification,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_WHU-MARS_A_Multispectral_Aerial-Ground_Benchmark_Towards_Any-Scenario_Person_Re-Identification_CVPR_2026_paper.pdf,,Any-Scenario ReID; person re-identification; multispectral aerial-ground benchmark; heterogeneous gallery retrieval; RGB near-infrared thermal infrared; UAV-ground platforms; WHU-MARS; Unified Alignment and Discrimination; Progressive Center Alignment; Global Prototype Discrimination,2026-06-06
SAGE: Scalable Agentic 3D Scene Generation for Embodied AI,https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_SAGE_Scalable_Agentic_3D_Scene_Generation_for_Embodied_AI_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.10116,agentic 3D scene generation; embodied AI; simulation-ready environments; layout generation; object composition; semantic plausibility critics; visual realism evaluation; physical stability; adaptive tool selection; policy training,2026-06-06
OMGTex: One-stage Multi-style Facial Texture Reconstruction without Geometry Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiao_OMGTex_One-stage_Multi-style_Facial_Texture_Reconstruction_without_Geometry_Guidance_CVPR_2026_paper.pdf,,facial texture reconstruction; UV textures; diffusion-based framework; geometry-free inference; 3D geometry priors; gradient-guided refinement; UV misalignment; semantic-aware editing; multi-style texture reconstruction; CANVAS dataset,2026-06-06
Can You Learn to See Without Images? Procedural Warm-Up for Vision Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Shinnick_Can_You_Learn_to_See_Without_Images_Procedural_Warm-Up_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.13945,Vision Transformers; procedural pretraining; procedurally generated data; formal grammars; visual patch embedding bypass; abstract computational priors; data-efficient training; domain-agnostic pretraining; ImageNet-1K; convergence speed,2026-06-06
LagerNVS: Latent Geometry for Fully Neural Real-time Novel View Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Szymanowicz_LagerNVS_Latent_Geometry_for_Fully_Neural_Real-time_Novel_View_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.20176,Novel View Synthesis; latent geometry; 3D-aware latent features; 3D inductive biases; encoder-decoder neural network; 3D reconstruction network; feed-forward Novel View Synthesis; photometric losses; real-time rendering; diffusion decoder,2026-06-06
Linear Image Generation by Synthesizing Exposure Brackets,https://openaccess.thecvf.com/content/CVPR2026/papers/Dai_Linear_Image_Generation_by_Synthesizing_Exposure_Brackets_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.21008,text-to-linear-image generation; exposure bracket synthesis; scene-referred linear images; RAW image processing; camera response curve correction; high dynamic range; latent diffusion VAEs; DiT-based flow matching; text-guided linear image editing; ControlNet structure-conditioned generation,2026-06-06
