title,pdf,arxiv,keywords,conference_day
UniDef: Universal Defense Against Unauthorized Image Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Shao_UniDef_Universal_Defense_Against_Unauthorized_Image_Manipulation_CVPR_2026_paper.pdf,,unauthorized image manipulation; diffusion-based editing; image protection; Universal Defense; Consistent Distribution Deviation; global denoising; diffusion direction perturbation; Finite Difference-based Jacobian Estimation; model-agnostic gradient approximation; transferable protection,2026-06-05
CLCR: Cross-Level Semantic Collaborative Representation for Multimodal Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Meng_CLCR_Cross-Level_Semantic_Collaborative_Representation_for_Multimodal_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19605,multimodal learning; Cross-Level Co-Representation; multi-level semantic hierarchy; semantic misalignment; cross-modal interactions; shared and private subspaces; cross-modal attention; learnable token budget; Inter-Level Co-Aggregation Domain; action recognition,2026-06-05
Optical Diffraction-based Convolution for Semiconductor Lithography,https://openaccess.thecvf.com/content/CVPR2026/papers/Son_Optical_Diffraction-based_Convolution_for_Semiconductor_Lithography_CVPR_2026_paper.pdf,,computational lithography; semiconductor lithography; optical diffraction; OptiCo; convolutional neural network; optical phase kernel; mask optimization; wafer patterning; mask design; out-of-distribution generalization,2026-06-05
GSNR: Graph Smooth Null-Space Representation for Inverse Problems,https://openaccess.thecvf.com/content/CVPR2026/papers/Gualdron-Hurtado_GSNR_Graph_Smooth_Null-Space_Representation_for_Inverse_Problems_CVPR_2026_paper.pdf,,Graph-Smooth Null-Space Representation; inverse problems in imaging; null-space representation; graph Laplacian; null-restricted Laplacian; spectral graph modes; null-only graph regularizer; Plug-and-Play solvers; Deep Image Prior; diffusion solvers,2026-06-05
U-Mind: A Unified Framework for Real-Time Multimodal Interaction with Audiovisual Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_U-Mind_A_Unified_Framework_for_Real-Time_Multimodal_Interaction_with_Audiovisual_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.23739,real-time multimodal interaction; audiovisual generation; multimodal dialogue; cross-modal synchronization; segment-wise alignment; Rehearsal-Driven Learning; text-first decoding; chain-of-thought planning; pose-conditioned video rendering; motion generation,2026-06-05
Beyond Patches: Global-aware Autoregressive Model for Multimodal Few-Shot Font Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Beyond_Patches_Global-aware_Autoregressive_Model_for_Multimodal_Few-Shot_Font_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.01593,Few-shot Font Generation; autoregressive models; global-aware tokenizer; multimodal style encoder; language-style adapter; textual stylistic guidance; font synthesis; glyph set generation; structural fidelity; style coherence,2026-06-05
eRetinexGS: Retinex Modeling for Low-Light Scene Enhancement via Event Streams and 3D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_eRetinexGS_Retinex_Modeling_for_Low-Light_Scene_Enhancement_via_Event_Streams_CVPR_2026_paper.pdf,,eRetinexGS; Retinex modeling; low-light scene enhancement; event streams; 3D Gaussian Splatting; event cameras; event-assisted Retinex decomposition; reflectance–illumination representation; normal-light radiance fields; real-time rendering,2026-06-05
WebGym: Scaling Training Environments for Long-Horizon Visual Web Agents with Realistic Tasks,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_WebGym_Scaling_Training_Environments_for_Long-Horizon_Visual_Web_Agents_with_CVPR_2026_paper.pdf,,visual web agents; realistic web tasks; reinforcement learning; interaction trace rollouts; rubric-based evaluation; asynchronous rollout system; trajectory sampling; vision-language model fine-tuning; Qwen-3-VL-8B-Instruct; out-of-distribution web evaluation,2026-06-05
Test-Time Multi-Prompt Adaptation for Open-Vocabulary Remote Sensing Image Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Test-Time_Multi-Prompt_Adaptation_for_Open-Vocabulary_Remote_Sensing_Image_Segmentation_CVPR_2026_paper.pdf,,open-vocabulary remote sensing image semantic segmentation; vision-language models; textual ambiguity; Test-time Multi-Prompt Adaptation; context-aware descriptions; large language model task-driven prompt; visual-guided test-time adaptation; prompt representations; entropy minimization; high-confidence visual features,2026-06-05
The Midas Touch for Metric Depth,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_The_Midas_Touch_for_Metric_Depth_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.11578,metric depth estimation; relative depth estimation; metric scale recovery; sparse 3D data; segment-wise recovery; sparse graph optimization; pixel-wise refinement; discontinuity-aware geodesic cost; depth completion; downstream 3D tasks,2026-06-05
Narrative Weaver: Towards Controllable Long-Range Visual Consistency with Multi-Modal Conditioning,https://openaccess.thecvf.com/content/CVPR2026/papers/Yao_Narrative_Weaver_Towards_Controllable_Long-Range_Visual_Consistency_with_Multi-Modal_Conditioning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06688,multi-modal controllable generation; long-range visual consistency; visual content generation; narrative coherence; automatic narrative planning; Multimodal Large Language Model; fine-grained control module; dynamic Memory Bank; visual drift prevention; e-commerce advertising video storyboard dataset,2026-06-05
Dual-branch Distilled Transformer for Efficient Asymmetric UAV Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Dual-branch_Distilled_Transformer_for_Efficient_Asymmetric_UAV_Tracking_CVPR_2026_paper.pdf,,UAV tracking; asymmetric tracking framework; dual-branch distillation; teacher-guided knowledge transfer; lightweight student model; feature-level distillation; prediction-level distillation; target-aware distillation; temporal adaptation module; efficient transformer tracking,2026-06-05
DiffSoup: Direct Differentiable Rasterization of Triangle Soup for Extreme Radiance Field Simplification,https://openaccess.thecvf.com/content/CVPR2026/papers/Tojo_DiffSoup_Direct_Differentiable_Rasterization_of_Triangle_Soup_for_Extreme_Radiance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27151,radiance field reconstruction; 3D Gaussian splatting; radiance field simplification; triangle soup; neural textures; binary opacity; stochastic opacity masking; differentiable rasterization; standard depth testing; interactive rendering,2026-06-05
Learning to See and Act: Task-Aware Virtual View Exploration for Robotic Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_Learning_to_See_and_Act_Task-Aware_Virtual_View_Exploration_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.05186,Task-aware Virtual View Exploration; vision-language-action models; multi-task robot manipulation; virtual camera viewpoints; reconstructed scene representation; exploration policy; pseudo-environment; Task-aware Mixture-of-Experts visual encoder; RLBench-OG; out-of-distribution benchmark,2026-06-05
Downscaling Intelligence: Exploring Perception and Reasoning Bottlenecks in Small Multimodal Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Endo_Downscaling_Intelligence_Exploring_Perception_and_Reasoning_Bottlenecks_in_Small_Multimodal_CVPR_2026_paper.pdf,,small multimodal models; LLM downscaling; multimodal visual understanding; visual reasoning; perceptual abilities; visual extraction tuning; instruction-relevant visual details; step-by-step reasoning; EXTRACT+THINK; efficient multimodal systems,2026-06-05
FlexiVideo: Variation-Aware Temporal Dynamics Modeling for Efficient Video Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_FlexiVideo_Variation-Aware_Temporal_Dynamics_Modeling_for_Efficient_Video_Understanding_CVPR_2026_paper.pdf,,Temporal dynamics modeling; Adaptive temporal segmentation; Multi-modal large language models; Video understanding; Visual variation; Spatio-temporal embedding; Computational efficiency; Scene segmentation; Token reduction; Visual encoding,2026-06-05
Vinedresser3D: Towards Agentic Text-guided 3D Editing,https://openaccess.thecvf.com/content/CVPR2026/papers/Chi_Vinedresser3D_Towards_Agentic_Text-guided_3D_Editing_CVPR_2026_paper.pdf,,3D editing; text-guided 3D modification; multimodal large language models; latent space inversion; rectified-flow inpainting; 3D Gaussian generative models; view selection; structural and appearance guidance; 3D coherence preservation; agentic framework,2026-06-05
VideoMaMa: Mask-Guided Video Matting via Generative Prior,https://openaccess.thecvf.com/content/CVPR2026/papers/Lim_VideoMaMa_Mask-Guided_Video_Matting_via_Generative_Prior_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.14255,video matting; mask-guided video matting; alpha mattes; pretrained video diffusion models; generative priors; zero-shot generalization; synthetic data training; pseudo-labeling pipeline; MA-V dataset; SAM2-Matte,2026-06-05
WebChain: A Large-Scale Human-Annotated Dataset of Real-World Web Interaction Traces,https://openaccess.thecvf.com/content/CVPR2026/papers/Fan_WebChain_A_Large-Scale_Human-Annotated_Dataset_of_Real-World_Web_Interaction_Traces_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.05295,WebChain; human-annotated web interaction traces; web agents; real-world websites; Triple Alignment; multi-modal supervision; Dual Mid-Training; spatial grounding; planning; GUI benchmarks,2026-06-05
EvoComp: Learning Visual Token Compression for Multimodal Large Language Models via Semantic-Guided Evolutionary Labeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_EvoComp_Learning_Visual_Token_Compression_for_Multimodal_Large_Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.17087,visual token compression; Multimodal Large Language Models; semantic-guided evolutionary labeling; vision-language understanding; encoder-only transformer compressor; token subset selection; vocabulary-based token grouping; GHM loss; cosine similarity regularization; mobile inference speedup,2026-06-05
The Golden Subspace: Where Efficiency Meets Generalization in Continual Test-Time Adaptation,https://openaccess.thecvf.com/content/CVPR2026/papers/Lai_The_Golden_Subspace_Where_Efficiency_Meets_Generalization_in_Continual_Test-Time_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21928,Continual Test-Time Adaptation; distribution shift; golden subspace; row space of pretrained classifier; Average Gradient Outer Product; classifier weight estimation; Guided Online Low-rank Directional adaptation; lightweight adapter; low-rank feature adaptation; autonomous-driving segmentation,2026-06-05
Long-SCOPE: Fully Sparse Long-Range Cooperative 3D Perception,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Long-SCOPE_Fully_Sparse_Long-Range_Cooperative_3D_Perception_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.09206,cooperative 3D perception; Vehicle-to-Everything communication; autonomous driving; dense BEV representations; fully sparse framework; long-distance 3D perception; Geometry-guided Query Generation; Context-Aware Association; cooperative query matching; V2X-Seq and Griffin datasets,2026-06-05
Momentum Memory for Knowledge Distillation in Computational Pathology,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Momentum_Memory_for_Knowledge_Distillation_in_Computational_Pathology_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21395,Momentum Memory Knowledge Distillation; computational pathology; multimodal learning; histology-genomics data; knowledge distillation; cross-modal distillation; momentum-updated memory; histopathology models; TCGA-BRCA benchmark; histology-only inference,2026-06-05
Efficiently Reconstructing Dynamic Scenes One D4RT at a Time,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Efficiently_Reconstructing_Dynamic_Scenes_One_D4RT_at_a_Time_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.08924,dynamic scene reconstruction; D4RT; feedforward model; unified transformer architecture; depth estimation; spatio-temporal correspondence; camera parameter inference; querying mechanism; 3D position probing; 4D reconstruction,2026-06-05
Ref4D-VideoBench: Four-Dimensional Reference-Based Evaluation of Text-to-Video Generative Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_Ref4D-VideoBench_Four-Dimensional_Reference-Based_Evaluation_of_Text-to-Video_Generative_Models_CVPR_2026_paper.pdf,,text-to-video generation; reference-based evaluation; video quality assessment; motion consistency; temporal consistency; semantic alignment; controlled generation; spatio-temporal evaluation; commonsense reasoning; benchmark dataset,2026-06-05
TeHOR: Text-Guided 3D Human and Object Reconstruction with Textures,https://openaccess.thecvf.com/content/CVPR2026/papers/Nam_TeHOR_Text-Guided_3D_Human_and_Object_Reconstruction_with_Textures_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19679,text-guided 3D reconstruction; 3D human-object reconstruction; human-object interactions; non-contact interactions; semantic alignment; text descriptions; appearance cues; single-image reconstruction; textured reconstruction; holistic contextual information,2026-06-05
"Divide, Conquer, and Aggregate: Asymmetric Experts for Class-Imbalanced Semi-Supervised Medical Image Segmentation",https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Divide_Conquer_and_Aggregate_Asymmetric_Experts_for_Class-Imbalanced_Semi-Supervised_Medical_CVPR_2026_paper.pdf,,Semi-supervised medical image segmentation; class-imbalanced learning; multi-organ segmentation; asymmetric expert decoders; logarithmic gap analysis; label-split strategy; logit stitching; pseudo-labeling; dynamic feature aggregation; tail-class segmentation,2026-06-05
